,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0118.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0118.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0118.xml,3,3,3,βεσαμέας,grc,0,,,,,
3,3,zoor0118.xml,4,4,4,γερμανοῦ,grc,0,,,,,
4,4,zoor0118.xml,5,5,5,ἐτῶν,grc,0,,,,,
5,5,zoor0118.xml,6,5,5,κζʹ,grc,0,,,,,
6,6,zoor0118.xml,7,6,6,ἔτους,grc,0,,,,,
7,7,zoor0118.xml,8,6,6,τιδʹ,grc,0,,,,,
8,8,zoor0118.xml,9,7,7,μηνὸς,grc,0,,,,,
9,9,zoor0118.xml,10,7,7,ἀρ,grc,0,,,,,
10,10,zoor0118.xml,11,8,8,τεμησί,grc,0,,,,,
11,11,zoor0118.xml,12,9,9,ου,grc,0,,,,,
12,12,zoor0118.xml,13,9,9,δʹ,grc,0,,,,,
