,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0465.xml,1,1,1,עלקוס,arc,0,,,,,
1,1,idum0465.xml,2,1,1,קמח,arc,0,,,,,
2,2,idum0465.xml,3,1,1,כ,arc,0,,,,,
3,3,idum0465.xml,4,1,1,4,arc,0,,,,,
4,4,idum0465.xml,5,2,2,ס,arc,0,,,,,
5,5,idum0465.xml,6,2,2,4,arc,0,,,,,
6,6,idum0465.xml,7,2,2,ב,arc,0,,,,,
7,7,idum0465.xml,8,2,2,6,arc,0,,,,,
8,8,idum0465.xml,9,2,2,לתשר,arc,0,,,,,
9,9,idum0465.xml,10,3,3,שנת,arc,0,,,,,
